"Genus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision.(e.g..GPS;.~10km)","Year","month","day","Start.date","End.Date","Collector","Determiner","Female","Male","Worker","Not.specified","Reference.(doi)","Flowers.visited","Collection.Location_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries"
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Carlos Ruiz",0,0,0,1,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,5,24,NA,NA,"Ana Isabel Asensio Pérez","Carlos Ruiz",0,0,0,1,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.870095°"," -1.453182°","~100 metres",2017,5,2,NA,NA,"Irene Muñoz Gabaldon","Carlos Ruiz",0,0,0,1,NA,"Dorycnium pentaphyllum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.870095°"," -1.453182°","~100 metres",2017,5,2,NA,NA,"Irene Muñoz Gabaldon","Carlos Ruiz",0,0,0,1,NA,"Dorycnium pentaphyllum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.870095°"," -1.453182°","~100 metres",2017,5,2,NA,NA,"Irene Muñoz Gabaldon","Carlos Ruiz",0,0,0,1,NA,"Dorycnium pentaphyllum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.870095°"," -1.453182°","~100 metres",2017,5,2,NA,NA,"Irene Muñoz Gabaldon","Carlos Ruiz",0,0,0,1,NA,"Dorycnium pentaphyllum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.870095°"," -1.453182°","~100 metres",2017,5,2,NA,NA,"Irene Muñoz Gabaldon","Carlos Ruiz",0,0,0,1,NA,"Dorycnium pentaphyllum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.870095°"," -1.453182°","~100 metres",2017,5,2,NA,NA,"Irene Muñoz Gabaldon","Carlos Ruiz",0,0,0,1,NA,"Dorycnium pentaphyllum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.870095°"," -1.453182°","~100 metres",2017,5,2,NA,NA,"Irene Muñoz Gabaldon","Carlos Ruiz",0,0,0,1,NA,"Brassica fruticolosa",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.870095°"," -1.453182°","~100 metres",2017,5,2,NA,NA,"Irene Muñoz Gabaldon","Carlos Ruiz",0,0,0,1,NA,"Diplotaxis erucoides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.870095°"," -1.453182°","~100 metres",2017,5,2,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Diplotaxis erucoides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.870095°"," -1.453182°","~100 metres",2017,5,2,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.870095°"," -1.453182°","~100 metres",2017,5,2,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Sideritis murgetana",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Xylocopa","violacea",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.870095°"," -1.453182°","~100 metres",2017,5,2,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,2,NA,NA,"Carlos Ruiz","Carlos Ruiz",0,0,0,1,NA,"Carrichtera annua",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Hylaeus","pictipes",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,2,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Eruca vesicaria",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Hylaeus","pictipes",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,2,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Eruca vesicaria",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Bombus","terrestris",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,2,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,1,0,NA,"Eruca vesicaria",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,2,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Cistus clusii",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,2,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Cistus clusii",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,2,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Cistus clusii",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,2,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Cistus clusii",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Hylaeus","pictipes",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,2,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Eruca vesicaria",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Hylaeus","pictipes",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,2,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Eruca vesicaria",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.905685°"," -1.456112°","~100 metres",2017,5,2,NA,NA,"Carlos Ruiz","Carlos Ruiz",0,0,0,1,NA,"Reseda lutea",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.905685°"," -1.456112°","~100 metres",2017,5,2,NA,NA,"Carlos Ruiz","Carlos Ruiz",0,0,0,1,NA,"Echium creticum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.905685°"," -1.456112°","~100 metres",2017,5,2,NA,NA,"Carlos Ruiz","Carlos Ruiz",0,0,0,1,NA,"Sideritis murgetana",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.905685°"," -1.456112°","~100 metres",2017,5,2,NA,NA,"Carlos Ruiz","Carlos Ruiz",0,0,0,1,NA,"Helianthemum violaceum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.905685°"," -1.456112°","~100 metres",2017,5,2,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Helianthemum violaceum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.905685°"," -1.456112°","~100 metres",2017,5,2,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",1,0,0,0,NA,"Teucrium pseudochamaepitys",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.905685°"," -1.456112°","~100 metres",2017,5,2,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",1,0,0,0,NA,"Sideritis murgetana",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.905685°"," -1.456112°","~100 metres",2017,5,2,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.905685°"," -1.456112°","~100 metres",2017,5,2,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Haplophyllum linifolium",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Eucera","elongatula",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,5,2,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Reichardia tingitana",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,5,2,NA,NA,"Carlos Ruiz","Carlos Ruiz",0,0,0,1,NA,"Teucrium pseudochamaepitys",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,5,2,NA,NA,"Carlos Ruiz","Carlos Ruiz",0,0,0,1,NA,"Teucrium pseudochamaepitys",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,5,2,NA,NA,"Carlos Ruiz","Carlos Ruiz",0,0,0,1,NA,"Teucrium pseudochamaepitys",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,5,2,NA,NA,"Carlos Ruiz","Carlos Ruiz",0,0,0,1,NA,"Teucrium pseudochamaepitys",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,5,2,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Sonchus tenerrimus",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,5,2,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Anacyclus clavatus",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,5,2,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Bellardia trixago",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,5,2,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Bellardia trixago",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,5,2,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Teucrium pseudochamaepitys",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,5,2,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Teucrium pseudochamaepitys",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,5,2,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Teucrium pseudochamaepitys",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,5,2,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Teucrium pseudochamaepitys",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,5,2,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Papaver rhoeas",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,5,2,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",1,0,0,0,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,5,8,NA,NA,"Irene Muñoz Gabaldon","Carlos Ruiz",0,0,0,1,NA,"Sideritis murgetana",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,5,8,NA,NA,"Irene Muñoz Gabaldon","Carlos Ruiz",1,0,0,0,NA,"Haplophyllum linifolium",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,5,8,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,5,8,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,5,8,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",1,0,0,0,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,5,8,NA,NA,"Ana Isabel Asensio Pérez","Carlos Ruiz",0,0,0,1,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,5,8,NA,NA,"Ana Isabel Asensio Pérez","Carlos Ruiz",0,0,0,1,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,5,8,NA,NA,"Ana Isabel Asensio Pérez","Carlos Ruiz",0,0,0,1,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.818793°"," -1.494868°","~100 metres",2017,5,8,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Dorycnium pentaphyllum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Anthophora","bimaculata",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,5,8,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,5,8,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Sideritis murgetana",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,5,8,NA,NA,"Diego Cejas Acuña","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Sideritis murgetana",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Hoplitis","adunca",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,5,8,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,8,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,1,0,0,NA,"Carduus sp",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,8,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Papaver rhoeas ",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,8,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Papaver rhoeas ",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,8,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Papaver rhoeas ",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,8,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Carduus sp",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Eucera","elongatula",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,8,NA,NA,"Diego Cejas Acuña","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Carduus sp",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Anthophora","plumipes",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,8,NA,NA,"Diego Cejas Acuña","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Convolvulus arvensis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,8,NA,NA,"Diego Cejas Acuña","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Carduus sp",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,29,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Lavatera cretica",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,29,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Lavatera cretica",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Anthophora","plumipes",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,29,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,29,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Brassica fruticolosa",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,29,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Osmia","latreillei",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,29,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Sonchus tenerrimus",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Brassica fruticolosa",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Brassica fruticolosa",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Papaver hybridum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Papaver hybridum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Papaver hybridum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Papaver hybridum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,29,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Brassica fruticolosa",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,29,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Papaver hybridum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,3,29,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Papaver hybridum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Osmia","latreillei",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,3,29,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Halictus","fulvipes",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,3,29,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Calendula sp2",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
