"Genus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision.(e.g..Collection.place.within.<XX.radius.of.the.provided.coordinate..For.example:.<10m;.<100m;.<1km;.<10km)","Year","Month","day","Start.date","End.Date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.(doi)","Flowers.visited","Collection.Location_ID","Authors.to.give.credit","Any.other.additional.data.(Habitat.type)","Notes.and.queries"
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.6439629553178,-27.2250641261737,"<3km",2013,6,27,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,6,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11653","Crepis capillaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7223953468395,-27.2092048779179,"<3km",2014,8,13,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11654","Scutellaria minor","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Semi-natural pasture",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7464083895534,-27.3439121016462,"<3km",2014,10,2,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11655","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Semi-natural pasture",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7068505557317,-27.3103693443669,"<3km",2014,10,2,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11656","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Semi-natural pasture",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7220837963925,-27.3414947756166,"<3km",2014,9,17,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11657","Crepis capillaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Semi-natural pasture",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.717829790442,-27.2402493349363,"<3km",2014,10,2,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11658","Lythrum hyssopifolium","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Semi-natural pasture",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.717829790442,-27.2402493349363,"<3km",2014,10,2,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11659","Ranunculus flammula","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Semi-natural pasture",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.753808508571,-27.2714432277762,"<3km",2014,10,3,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11660","Lotus corniculatus","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Semi-natural pasture",NA
"Lasioglossum","Lasioglossum smeathmanellum",NA,"Portugal","Azores","Terceira Island",38.7735812156323,-27.2933905976521,"<3km",2014,9,26,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11661","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Lasioglossum","Lasioglossum smeathmanellum",NA,"Portugal","Azores","Terceira Island",38.6987551572281,-27.3045844517711,"<3km",2014,10,2,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11662","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Lasioglossum","Lasioglossum smeathmanellum",NA,"Portugal","Azores","Terceira Island",38.692729775386,-27.1631229992195,"<3km",2014,10,1,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11663","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7090364161393,-27.0814995310942,"<3km",2013,7,22,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,11,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11664","Helminthotheca echioides","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Exotic forest",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7090364161393,-27.0814995310942,"<3km",2014,9,17,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,4,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11665","Helminthotheca echioides","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Exotic forest",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.6754674477609,-27.2435564923329,"<3km",2014,8,5,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,3,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11666","Crepis capillaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Exotic forest",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.6754674477609,-27.2435564923329,"<3km",2014,8,5,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11667","Mentha suaveolens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Exotic forest",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.6754674477609,-27.2435564923329,"<3km",2014,8,5,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11668","Origanum vulgare","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Exotic forest",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.6979544853995,-27.2631822049857,"<3km",2013,6,28,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11669","Crepis capillaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Exotic forest",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.6979544853995,-27.2631822049857,"<3km",2014,8,5,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11670","Crepis capillaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Exotic forest",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7319965774216,-27.3415419654918,"<3km",2014,9,10,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11671","Hydrangea macrophylla","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Exotic forest",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7540047928239,-27.1667149737436,"<3km",2014,9,22,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11672","Rubus ulmifolius","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Exotic forest",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.6711610073021,-27.1124942080251,"<3km",2014,9,24,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11673","Crepis capillaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.6711610073021,-27.1124942080251,"<3km",2014,9,24,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,3,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11674","Rubus ulmifolius","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7735812156323,-27.2933905976521,"<3km",2014,9,26,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,3,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11675","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.6987551572281,-27.3045844517711,"<3km",2014,10,2,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11676","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7871241452903,-27.2830835029191,"<3km",2014,9,25,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,3,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11677","Mentha suaveolens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7540160051365,-27.1586589158155,"<3km",2013,7,23,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,4,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11678","Crepis capillaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7540160051365,-27.1586589158155,"<3km",2013,7,23,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11679","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7540160051365,-27.1586589158155,"<3km",2014,9,22,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11680","Crepis capillaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7540160051365,-27.1586589158155,"<3km",2014,9,22,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,3,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11681","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.692729775386,-27.1631229992195,"<3km",2014,10,1,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11682","Crepis capillaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7079575926689,-27.219513964421,"<3km",2013,7,25,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11683","Hypericum undulatum","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7545999323679,-27.315179521989,"<3km",2014,8,20,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11684","Lysimachia azorica","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7545999323679,-27.315179521989,"<3km",2014,8,20,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11685","Tolpis azorica","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7401688570426,-27.3197186572761,"<3km",2014,8,19,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11686","Tolpis azorica","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7566439061437,-27.2070029985767,"<3km",2014,8,21,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11687","Potentilla erecta","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7566439061437,-27.2070029985767,"<3km",2014,8,21,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11688","Tolpis azorica","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7491581559096,-27.3278142640829,"<3km",2014,8,20,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11689","Tolpis azorica","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7368181876555,-27.2069457600747,"<3km",2013,7,24,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,3,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11690","Erigeron karvinskianus","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7368181876555,-27.2069457600747,"<3km",2014,8,11,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11691","Crepis capillaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7653190496195,-27.3486070512298,"<3km",2014,9,25,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11692","Hypericum foliosum","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7242644626345,-27.167796237428,"<3km",2014,9,25,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11693","Rubus hochstetterorum","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7554466993089,-27.3347483603144,"<3km",2014,9,2,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11694","Tolpis azorica","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.6439629553178,-27.2250641261737,"<3km",2014,8,4,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,4,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11695","Centaurium scilloides","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.6439629553178,-27.2250641261737,"<3km",2014,8,4,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,4,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11696","Scutellaria minor","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7464083895534,-27.3439121016462,"<3km",2014,10,2,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11697","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Semi-natural pasture",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7068505557317,-27.3103693443669,"<3km",2014,10,2,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11698","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Semi-natural pasture",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.7220837963925,-27.3414947756166,"<3km",2013,7,11,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11699","Crepis capillaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Semi-natural pasture",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.753808508571,-27.2714432277762,"<3km",2013,7,2,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11700","Lotus corniculatus","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Semi-natural pasture",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.753808508571,-27.2714432277762,"<3km",2014,10,3,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11701","Lotus corniculatus","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Semi-natural pasture",NA
"Lasioglossum","Lasioglossum villosulum",NA,"Portugal","Azores","Terceira Island",38.753808508571,-27.2714432277762,"<3km",2014,10,3,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,4,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11702","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Semi-natural pasture",NA
"Megachile","Megachile centuncularis",NA,"Portugal","Azores","Terceira Island",38.7816284354598,-27.3176010854201,"<3km",2013,7,16,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,4,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11703","Lotus pedunculatus","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Exotic forest",NA
"Megachile","Megachile centuncularis",NA,"Portugal","Azores","Terceira Island",38.7816284354598,-27.3176010854201,"<3km",2013,7,16,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,5,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11704","Osteospermum ecklonis","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Exotic forest",NA
